value,count,prop,class,col
2,532039,42.77,Trees,darkgreen
11,354682,28.51,Rangeland,green
1,325347,26.16,Water,blue
4,28624,2.3,Flooded vegetation,lightgreen
8,2314,0.19,Bare ground,burlywood
7,853,0.07,Built Area,red
5,17,0,Crops,yellow
9,9,0,Snow/Ice,black
