value,count,prop,class,col
2,112699,82.27,Trees,darkgreen
11,12891,9.41,Rangeland,green
1,8334,6.08,Water,blue
4,1561,1.14,Flooded vegetation,lightgreen
7,1116,0.81,Built Area,red
5,355,0.26,Crops,yellow
8,30,0.02,Bare ground,burlywood
