value,count,prop,class,col
11,1580456,57.39,Rangeland,green
9,512998,18.63,Snow/Ice,black
8,423086,15.36,Bare ground,burlywood
4,186752,6.78,Flooded vegetation,lightgreen
1,48697,1.77,Water,blue
5,1984,0.07,Crops,yellow
2,1,0,Trees,darkgreen
