value,count,prop,class,col
5,108176,87.02,Crops,yellow
2,12605,10.14,Trees,darkgreen
7,3018,2.43,Built Area,red
1,402,0.32,Water,blue
11,102,0.08,Rangeland,green
8,4,0,Bare ground,burlywood
