value,count,prop,class,col
9,1830157,39.17,Snow/Ice,black
8,1445288,30.93,Bare ground,burlywood
11,1271786,27.22,Rangeland,green
1,113544,2.43,Water,blue
4,11316,0.24,Flooded vegetation,lightgreen
2,682,0.01,Trees,darkgreen
7,1,0,Built Area,red
