value,count,prop,class,col
2,169717,49.21,Trees,darkgreen
11,100076,29.02,Rangeland,green
5,50729,14.71,Crops,yellow
1,14754,4.28,Water,blue
7,6589,1.91,Built Area,red
8,2677,0.78,Bare ground,burlywood
4,359,0.1,Flooded vegetation,lightgreen
9,1,0,Snow/Ice,black
