value,count,prop,class,col
2,497850,83.76,Trees,darkgreen
11,83531,14.05,Rangeland,green
1,4650,0.78,Water,blue
5,4056,0.68,Crops,yellow
7,4013,0.68,Built Area,red
8,222,0.04,Bare ground,burlywood
4,46,0.01,Flooded vegetation,lightgreen
