value,count,prop,class,col
2,431593,89.08,Trees,darkgreen
11,34984,7.22,Rangeland,green
1,8371,1.73,Water,blue
4,5950,1.23,Flooded vegetation,lightgreen
9,2880,0.59,Snow/Ice,black
8,488,0.1,Bare ground,burlywood
7,216,0.04,Built Area,red
10,22,0,Clouds,grey
5,2,0,Crops,yellow
