value,count,prop,class,col
2,129029,58.19,Trees,darkgreen
11,90278,40.71,Rangeland,green
1,2352,1.06,Water,blue
4,96,0.04,Flooded vegetation,lightgreen
8,1,0,Bare ground,burlywood
