value,count,prop,class,col
2,559918,76.21,Trees,darkgreen
11,100508,13.68,Rangeland,green
1,69218,9.42,Water,blue
4,5008,0.68,Flooded vegetation,lightgreen
8,73,0.01,Bare ground,burlywood
9,12,0,Snow/Ice,black
