value,count,prop,class,col
2,856100,44.49,Trees,darkgreen
5,411149,21.37,Crops,yellow
11,353756,18.38,Rangeland,green
7,109348,5.68,Built Area,red
4,109022,5.67,Flooded vegetation,lightgreen
1,83983,4.36,Water,blue
8,916,0.05,Bare ground,burlywood
10,2,0,Clouds,grey
