value,count,prop,class,col
11,253589,60.41,Rangeland,green
1,79710,18.99,Water,blue
2,63711,15.18,Trees,darkgreen
4,20329,4.84,Flooded vegetation,lightgreen
9,1584,0.38,Snow/Ice,black
8,889,0.21,Bare ground,burlywood
5,2,0,Crops,yellow
