value,count,prop,class,col
5,139097,46.43,Crops,yellow
2,120433,40.2,Trees,darkgreen
7,23217,7.75,Built Area,red
11,12642,4.22,Rangeland,green
1,3381,1.13,Water,blue
8,761,0.25,Bare ground,burlywood
4,74,0.02,Flooded vegetation,lightgreen
