value,count,prop,class,col
11,2162412,66.23,Rangeland,green
9,644685,19.74,Snow/Ice,black
1,318116,9.74,Water,blue
4,86820,2.66,Flooded vegetation,lightgreen
8,53178,1.63,Bare ground,burlywood
7,19,0,Built Area,red
2,5,0,Trees,darkgreen
