value,count,prop,class,col
2,203842,82.51,Trees,darkgreen
11,26547,10.75,Rangeland,green
1,13304,5.39,Water,blue
7,2771,1.12,Built Area,red
4,279,0.11,Flooded vegetation,lightgreen
8,237,0.1,Bare ground,burlywood
5,76,0.03,Crops,yellow
