value,count,prop,class,col
2,483770,82.77,Trees,darkgreen
1,72046,12.33,Water,blue
11,27560,4.72,Rangeland,green
7,863,0.15,Built Area,red
4,231,0.04,Flooded vegetation,lightgreen
8,22,0,Bare ground,burlywood
