value,count,prop,class,col
2,1919059,88.84,Trees,darkgreen
11,156249,7.23,Rangeland,green
7,58451,2.71,Built Area,red
1,13901,0.64,Water,blue
5,8982,0.42,Crops,yellow
8,2790,0.13,Bare ground,burlywood
4,777,0.04,Flooded vegetation,lightgreen
