value,count,prop,class,col
4,64375,44.46,Flooded vegetation,lightgreen
2,59337,40.98,Trees,darkgreen
11,10248,7.08,Rangeland,green
1,8057,5.56,Water,blue
8,2308,1.59,Bare ground,burlywood
9,320,0.22,Snow/Ice,black
7,157,0.11,Built Area,red
