value,count,prop,class,col
11,810038,46.38,Rangeland,green
5,795921,45.57,Crops,yellow
1,126047,7.22,Water,blue
2,6357,0.36,Trees,darkgreen
7,4175,0.24,Built Area,red
8,3659,0.21,Bare ground,burlywood
4,372,0.02,Flooded vegetation,lightgreen
