value,count,prop,class,col
2,127371,66.99,Trees,darkgreen
11,37739,19.85,Rangeland,green
1,23130,12.16,Water,blue
7,1683,0.89,Built Area,red
4,166,0.09,Flooded vegetation,lightgreen
8,29,0.02,Bare ground,burlywood
5,27,0.01,Crops,yellow
