value,count,prop,class,col
2,532509,49.44,Trees,darkgreen
11,349713,32.47,Rangeland,green
1,177202,16.45,Water,blue
4,10820,1,Flooded vegetation,lightgreen
8,5704,0.53,Bare ground,burlywood
7,1022,0.09,Built Area,red
5,93,0.01,Crops,yellow
9,4,0,Snow/Ice,black
