value,count,prop,class,col
2,641499,67.7,Trees,darkgreen
11,196600,20.75,Rangeland,green
1,63991,6.75,Water,blue
4,40914,4.32,Flooded vegetation,lightgreen
7,3129,0.33,Built Area,red
8,1426,0.15,Bare ground,burlywood
9,27,0,Snow/Ice,black
5,7,0,Crops,yellow
