value,count,prop,class,col
2,1557808,57.47,Trees,darkgreen
1,586927,21.65,Water,blue
11,520522,19.2,Rangeland,green
4,43465,1.6,Flooded vegetation,lightgreen
8,1000,0.04,Bare ground,burlywood
7,786,0.03,Built Area,red
9,200,0.01,Snow/Ice,black
