value,count,prop,class,col
2,462940,91.94,Trees,darkgreen
11,26599,5.28,Rangeland,green
7,5917,1.18,Built Area,red
1,5469,1.09,Water,blue
5,1557,0.31,Crops,yellow
4,585,0.12,Flooded vegetation,lightgreen
8,463,0.09,Bare ground,burlywood
9,2,0,Snow/Ice,black
