value,count,prop,class,col
11,300341,68.59,Rangeland,green
5,132215,30.2,Crops,yellow
1,2885,0.66,Water,blue
7,905,0.21,Built Area,red
8,880,0.2,Bare ground,burlywood
2,633,0.14,Trees,darkgreen
9,7,0,Snow/Ice,black
4,2,0,Flooded vegetation,lightgreen
