value,count,prop,class,col
2,297182,83.83,Trees,darkgreen
11,47198,13.31,Rangeland,green
1,9807,2.77,Water,blue
4,149,0.04,Flooded vegetation,lightgreen
7,104,0.03,Built Area,red
5,61,0.02,Crops,yellow
8,16,0,Bare ground,burlywood
