value,count,prop,class,col
2,336144,61.89,Trees,darkgreen
11,164175,30.23,Rangeland,green
4,26382,4.86,Flooded vegetation,lightgreen
1,14844,2.73,Water,blue
8,1621,0.3,Bare ground,burlywood
