value,count,prop,class,col
11,1589839,57.89,Rangeland,green
9,904638,32.94,Snow/Ice,black
4,123443,4.49,Flooded vegetation,lightgreen
1,78097,2.84,Water,blue
8,50214,1.83,Bare ground,burlywood
2,57,0,Trees,darkgreen
