value,count,prop,class,col
2,485117,81.33,Trees,darkgreen
1,89216,14.96,Water,blue
11,19022,3.19,Rangeland,green
4,2660,0.45,Flooded vegetation,lightgreen
7,377,0.06,Built Area,red
8,88,0.01,Bare ground,burlywood
9,1,0,Snow/Ice,black
