value,count,prop,class,col
2,288700,38.51,Trees,darkgreen
11,187253,24.98,Rangeland,green
4,170494,22.74,Flooded vegetation,lightgreen
1,93033,12.41,Water,blue
9,9208,1.23,Snow/Ice,black
8,1002,0.13,Bare ground,burlywood
