value,count,prop,class,col
2,650291,71.97,Trees,darkgreen
11,133924,14.82,Rangeland,green
9,62350,6.9,Snow/Ice,black
1,39259,4.34,Water,blue
8,10425,1.15,Bare ground,burlywood
7,5830,0.65,Built Area,red
5,1402,0.16,Crops,yellow
4,111,0.01,Flooded vegetation,lightgreen
10,3,0,Clouds,grey
