value,count,prop,class,col
4,139483,51.59,Flooded vegetation,lightgreen
11,80052,29.61,Rangeland,green
2,50296,18.6,Trees,darkgreen
1,556,0.21,Water,blue
8,1,0,Bare ground,burlywood
