value,count,prop,class,col
5,74947,39.19,Crops,yellow
2,62573,32.72,Trees,darkgreen
7,34678,18.13,Built Area,red
11,15027,7.86,Rangeland,green
8,2405,1.26,Bare ground,burlywood
1,1608,0.84,Water,blue
4,10,0.01,Flooded vegetation,lightgreen
