value,count,prop,class,col
5,56083,49.15,Crops,yellow
2,35290,30.93,Trees,darkgreen
7,18251,16,Built Area,red
11,4051,3.55,Rangeland,green
1,282,0.25,Water,blue
8,104,0.09,Bare ground,burlywood
4,34,0.03,Flooded vegetation,lightgreen
