value,count,prop,class,col
2,584759,79.5,Trees,darkgreen
11,88214,11.99,Rangeland,green
1,60051,8.16,Water,blue
4,2437,0.33,Flooded vegetation,lightgreen
8,28,0,Bare ground,burlywood
9,22,0,Snow/Ice,black
