value,count,prop,class,col
2,541232,71.17,Trees,darkgreen
1,125572,16.51,Water,blue
11,81892,10.77,Rangeland,green
4,9971,1.31,Flooded vegetation,lightgreen
8,931,0.12,Bare ground,burlywood
9,663,0.09,Snow/Ice,black
7,248,0.03,Built Area,red
