value,count,prop,class,col
5,139099,77.97,Crops,yellow
2,30213,16.94,Trees,darkgreen
11,5083,2.85,Rangeland,green
7,3536,1.98,Built Area,red
1,322,0.18,Water,blue
8,145,0.08,Bare ground,burlywood
