value,count,prop,class,col
2,1086974,77.11,Trees,darkgreen
11,236368,16.77,Rangeland,green
1,49245,3.49,Water,blue
7,27596,1.96,Built Area,red
4,7706,0.55,Flooded vegetation,lightgreen
5,1562,0.11,Crops,yellow
8,268,0.02,Bare ground,burlywood
