value,count,prop,class,col
11,1369699,45.89,Rangeland,green
9,697439,23.37,Snow/Ice,black
4,681793,22.84,Flooded vegetation,lightgreen
1,151432,5.07,Water,blue
8,84231,2.82,Bare ground,burlywood
5,15,0,Crops,yellow
2,2,0,Trees,darkgreen
