value,count,prop,class,col
4,85616,60.07,Flooded vegetation,lightgreen
2,28290,19.85,Trees,darkgreen
1,14527,10.19,Water,blue
11,11972,8.4,Rangeland,green
8,1157,0.81,Bare ground,burlywood
7,858,0.6,Built Area,red
9,108,0.08,Snow/Ice,black
5,6,0,Crops,yellow
