value,count,prop,class,col
2,747018,75.34,Trees,darkgreen
11,188448,19,Rangeland,green
1,48527,4.89,Water,blue
7,6150,0.62,Built Area,red
5,1040,0.1,Crops,yellow
4,224,0.02,Flooded vegetation,lightgreen
8,165,0.02,Bare ground,burlywood
