value,count,prop,class,col
2,170627,75.23,Trees,darkgreen
11,36828,16.24,Rangeland,green
7,8936,3.94,Built Area,red
1,5034,2.22,Water,blue
4,2890,1.27,Flooded vegetation,lightgreen
5,2401,1.06,Crops,yellow
8,92,0.04,Bare ground,burlywood
