value,count,prop,class,col
2,623315,72.08,Trees,darkgreen
11,133670,15.46,Rangeland,green
1,80176,9.27,Water,blue
4,26793,3.1,Flooded vegetation,lightgreen
8,575,0.07,Bare ground,burlywood
7,124,0.01,Built Area,red
9,50,0.01,Snow/Ice,black
