value,count,prop,class,col
2,339638,63.06,Trees,darkgreen
11,130486,24.23,Rangeland,green
1,63600,11.81,Water,blue
4,4715,0.88,Flooded vegetation,lightgreen
8,122,0.02,Bare ground,burlywood
9,33,0.01,Snow/Ice,black
