value,count,prop,class,col
2,768455,67.88,Trees,darkgreen
11,223578,19.75,Rangeland,green
5,76100,6.72,Crops,yellow
4,35726,3.16,Flooded vegetation,lightgreen
1,26542,2.34,Water,blue
7,1538,0.14,Built Area,red
8,148,0.01,Bare ground,burlywood
9,62,0.01,Snow/Ice,black
