value,count,prop,class,col
2,221582,88.92,Trees,darkgreen
1,14039,5.63,Water,blue
11,11651,4.68,Rangeland,green
7,1399,0.56,Built Area,red
4,402,0.16,Flooded vegetation,lightgreen
8,76,0.03,Bare ground,burlywood
5,29,0.01,Crops,yellow
9,26,0.01,Snow/Ice,black
