value,count,prop,class,col
2,285847,49.14,Trees,darkgreen
11,186051,31.98,Rangeland,green
4,106365,18.28,Flooded vegetation,lightgreen
1,3412,0.59,Water,blue
8,77,0.01,Bare ground,burlywood
