value,count,prop,class,col
2,147281,38.03,Trees,darkgreen
11,97974,25.3,Rangeland,green
4,89731,23.17,Flooded vegetation,lightgreen
1,50426,13.02,Water,blue
8,1179,0.3,Bare ground,burlywood
7,475,0.12,Built Area,red
9,228,0.06,Snow/Ice,black
5,3,0,Crops,yellow
10,3,0,Clouds,grey
