value,count,prop,class,col
2,147958,87.89,Trees,darkgreen
1,18111,10.76,Water,blue
11,2094,1.24,Rangeland,green
4,153,0.09,Flooded vegetation,lightgreen
7,29,0.02,Built Area,red
8,2,0,Bare ground,burlywood
