value,count,prop,class,col
2,429660,83.74,Trees,darkgreen
1,62936,12.27,Water,blue
11,17885,3.49,Rangeland,green
4,1082,0.21,Flooded vegetation,lightgreen
7,758,0.15,Built Area,red
5,700,0.14,Crops,yellow
8,58,0.01,Bare ground,burlywood
