value,count,prop,class,col
2,209364,57.13,Trees,darkgreen
11,137284,37.46,Rangeland,green
4,18609,5.08,Flooded vegetation,lightgreen
1,1077,0.29,Water,blue
8,133,0.04,Bare ground,burlywood
