value,count,prop,class,col
5,129585,76.54,Crops,yellow
2,17920,10.58,Trees,darkgreen
11,10205,6.03,Rangeland,green
7,8908,5.26,Built Area,red
1,2543,1.5,Water,blue
8,126,0.07,Bare ground,burlywood
4,15,0.01,Flooded vegetation,lightgreen
