value,count,prop,class,col
2,361483,78.52,Trees,darkgreen
1,73082,15.88,Water,blue
11,17156,3.73,Rangeland,green
7,5483,1.19,Built Area,red
4,2937,0.64,Flooded vegetation,lightgreen
8,201,0.04,Bare ground,burlywood
