value,count,prop,class,col
2,423550,83.72,Trees,darkgreen
11,48082,9.5,Rangeland,green
1,19640,3.88,Water,blue
4,14633,2.89,Flooded vegetation,lightgreen
9,5,0,Snow/Ice,black
8,3,0,Bare ground,burlywood
