value,count,prop,class,col
2,171490,61.43,Trees,darkgreen
11,103722,37.16,Rangeland,green
1,3608,1.29,Water,blue
4,325,0.12,Flooded vegetation,lightgreen
8,5,0,Bare ground,burlywood
