value,count,prop,class,col
2,791397,69.45,Trees,darkgreen
11,133960,11.76,Rangeland,green
1,123009,10.79,Water,blue
4,80891,7.1,Flooded vegetation,lightgreen
8,6807,0.6,Bare ground,burlywood
9,3368,0.3,Snow/Ice,black
7,74,0.01,Built Area,red
5,55,0,Crops,yellow
