value,count,prop,class,col
11,120021,45.19,Rangeland,green
2,107618,40.52,Trees,darkgreen
1,35941,13.53,Water,blue
4,1890,0.71,Flooded vegetation,lightgreen
8,44,0.02,Bare ground,burlywood
9,43,0.02,Snow/Ice,black
7,38,0.01,Built Area,red
