value,count,prop,class,col
2,260451,40.38,Trees,darkgreen
1,127058,19.7,Water,blue
11,93817,14.55,Rangeland,green
5,71030,11.01,Crops,yellow
4,58530,9.07,Flooded vegetation,lightgreen
7,34061,5.28,Built Area,red
8,23,0,Bare ground,burlywood
