value,count,prop,class,col
2,288671,65.55,Trees,darkgreen
1,104497,23.73,Water,blue
11,34712,7.88,Rangeland,green
7,10180,2.31,Built Area,red
4,2160,0.49,Flooded vegetation,lightgreen
8,180,0.04,Bare ground,burlywood
