value,count,prop,class,col
2,1178970,48.7,Trees,darkgreen
11,825312,34.09,Rangeland,green
1,288655,11.92,Water,blue
5,105760,4.37,Crops,yellow
4,12610,0.52,Flooded vegetation,lightgreen
8,7136,0.29,Bare ground,burlywood
7,2175,0.09,Built Area,red
9,34,0,Snow/Ice,black
