value,count,prop,class,col
2,239454,83.91,Trees,darkgreen
1,34031,11.92,Water,blue
11,11706,4.1,Rangeland,green
4,166,0.06,Flooded vegetation,lightgreen
8,22,0.01,Bare ground,burlywood
7,5,0,Built Area,red
9,2,0,Snow/Ice,black
