value,count,prop,class,col
2,431714,63.36,Trees,darkgreen
11,128088,18.8,Rangeland,green
1,104617,15.35,Water,blue
4,12814,1.88,Flooded vegetation,lightgreen
9,3202,0.47,Snow/Ice,black
8,547,0.08,Bare ground,burlywood
7,414,0.06,Built Area,red
5,2,0,Crops,yellow
