value,count,prop,class,col
2,866058,60.53,Trees,darkgreen
1,286340,20.01,Water,blue
11,248854,17.39,Rangeland,green
4,19546,1.37,Flooded vegetation,lightgreen
8,6033,0.42,Bare ground,burlywood
9,3728,0.26,Snow/Ice,black
7,199,0.01,Built Area,red
5,5,0,Crops,yellow
