value,count,prop,class,col
2,454641,87.24,Trees,darkgreen
11,48206,9.25,Rangeland,green
1,8458,1.62,Water,blue
5,7026,1.35,Crops,yellow
4,2792,0.54,Flooded vegetation,lightgreen
8,13,0,Bare ground,burlywood
7,6,0,Built Area,red
